MAE,Max_Error,MSE,d(%),MAPE(%),Explained_Variance,k
0.0037743476707933674,0.02631776405766184,2.375679902941938e-05,79.08152472834765,4.046781374172627,1.0,1.0
0.0006686899318090353,0.021540961178642792,1.2588664082540602e-06,5.234421936310055,0.39597273379531867,1.0,2.0
0.000497423504149845,0.007816841193405089,7.828603480750423e-07,3.2273510566114654,0.23119837273373323,1.0,3.0
0.0004382361055415071,0.007156350099972675,6.900566580691356e-07,5.798163547701816,0.18255181352427008,1.0,4.0
0.00041562888317316787,0.006876697332046766,6.53277367969167e-07,2.6123710302000145,0.1695101827591484,1.0,5.0
0.00040282061908256713,0.006839611693305547,6.320653945146433e-07,3.9124326271008,0.15982547349721782,1.0,6.0
0.00039543232563234897,0.006830945212879802,6.14398255321845e-07,2.6277158910357836,0.15756024452802112,1.0,7.0
0.00038197145797934894,0.006846030775943424,5.988247060096939e-07,3.5356154171007628,0.14414587749103774,1.0,8.0
