MAE,Max_Error,MSE,d(%),MAPE(%),Explained_Variance,k
0.011253859814538171,0.06830054390091445,0.0001962874846804095,10.826695399094898,1.4016657281249008,1.0,1.0
0.003819033779728953,0.027849557177111017,2.523172264037469e-05,4.4145866977820845,0.4899259258520669,1.0,2.0
0.0032128093703918483,0.019549888782570246,1.931922904439221e-05,3.1179466079009552,0.4210226958682291,1.0,3.0
0.003112195677168402,0.018761181052343482,1.871253427659557e-05,2.801805874194873,0.4090532478725495,1.0,4.0
0.003089048873801625,0.0199804060509966,1.8517145907820835e-05,2.948912712238384,0.4056308093868299,1.0,5.0
0.0030674064482656485,0.020069139994179697,1.8320988611610643e-05,2.9620089752668632,0.4023968806581472,1.0,6.0
0.003043445874670461,0.020626290681051485,1.8128649802737422e-05,3.1526024123977154,0.3988053618451594,1.0,7.0
0.003013895741842639,0.020130433071682163,1.7938572575055826e-05,3.076813608696836,0.3946443508439046,1.0,8.0
